# time, value
1., 0.000226937766124
1.001, 0.000401015604913
1.002, 0.000537111273914
1.003, 0.000645981158218
1.004, 0.000741246149127
1.005, 0.000815843531889
1.006, 0.000880308244735
1.007, 0.00094386037786
1.008, 0.0010078117995
1.009, 0.00106594451441
1.01, 0.00111404589834
1.011, 0.00113424300658
1.012, 0.00117161443835
1.013, 0.00120669224965
1.014, 0.00127309953869
1.015, 0.00128228803516
1.016, 0.00137027561409
1.017, 0.00140290686292
1.018, 0.00143709885792
1.019, 0.001476729005
1.02, 0.00142410017531
1.021, 0.00146548666293
1.022, 0.00152206331554
1.023, 0.001485772416
1.024, 0.00156747716346
1.025, 0.001526872676
1.026, 0.00160160369513
1.027, 0.00155543733333
1.028, 0.00163192886364
1.029, 0.00160755
1.03, 0.00155245745455
1.031, 0.0016729216
1.032, 0.00164740785
1.033, 0.0016173936
1.034, 0.00176422361111
1.035, 0.001724432
1.036, 0.00168593583333
1.037, 0.00166387644444
1.038, 0.00185531775
1.039, 0.0017852
1.04, 0.0017502925625
1.041, 0.00168798525
1.042, 0.0018737035
1.043, 0.00179457142857
1.044, 0.0017775
1.045, 0.00173814285714
1.046, 0.00165507142857
1.047, 0.00161485714286
1.048, 0.0015785
1.049, 0.0018
1.05, 0.00174675
1.051, 0.00168566666667
1.052, 0.00165625
1.053, 0.00162
1.054, 0.00159041666667
1.055, 0.00157266666667
1.056, 0.0015105
1.057, 0.0017516
1.058, 0.0016874
1.059, 0.001644
1.06, 0.0016226
1.061, 0.0015314
1.062, 0.0014742
1.063, 0.0014272
1.064, 0.001378
1.065, 0.001353
1.066, 0.0013199
1.067, 0.0012376
1.068, 0.0012075
1.069, 0.00146125
1.07, 0.00142
1.071, 0.001341
1.072, 0.001304875
1.073, 0.00126725
1.074, 0.00121875
1.075, 0.0011875
1.076, 0.001164625
1.077, 0.001131
1.078, 0.001036875
1.079, 0.001
1.08, 0.00095175
1.081, 0.0009225
1.082, 0.000902625
1.083, 0.0008505
1.084, 0.00074375
1.085, 0.000731
1.086, 0.00067425
1.087, 0.000865333333333
1.088, 0.000801
1.089, 0.000765
1.09, 0.000758333333333
1.091, 0.000720666666667
1.092, 0.000713
1.093, 0.000689333333333
1.094, 0.000649166666667
1.095, 0.000528
1.096, 0.000485
1.097, 0.000473666666667
1.098, 0.0004455
1.099, 0.00045
1.1, 0.000437666666667
1.101, 0.000425
1.102, 0.000394833333333
1.103, 0.000381333333333
1.104, 0.0003325
1.105, 0.000318
1.106, 0.0002675
1.107, 0.00027
1.108, 0.0002725
1.109, 0.000256666666667
1.11, 0.000259
1.111, 0.000224
1.112, 0.000188333333333
1.113, 0.000152
1.114, 0.000153333333333
1.115, 0.000154666666667
1.116, 0.000156
1.117, 0.000157333333333
1.118, 0.000238
1.119, 0.00024
1.12, 0.000242
1.121, 0.0002135
1.122, 0.00021525
1.123, 0.000217
1.124, 0.00021875
1.125, 0.000189
1.126, 0.0001905
1.127, 0.00016
1.128, 0.000129
1.129, 0.00013
1.13, 6.55e-05
1.131, 6.6e-05
1.132, 6.65e-05
1.133, 6.7e-05
1.134, 6.75e-05
1.135, 6.8e-05
1.136, 6.85e-05
1.137, 6.9e-05
1.138, 3.475e-05
1.139, 3.5e-05
1.14, 3.525e-05
1.141, 3.55e-05
1.142, 3.575e-05
1.143, 3.6e-05
1.144, 3.625e-05
1.145, 3.65e-05
1.146, 3.675e-05
1.147, 3.7e-05
1.148, 3.725e-05
1.149, 3.75e-05
1.15, 3.775e-05
1.151, 3.8e-05
1.152, 3.825e-05
1.153, 3.85e-05
1.154, 3.875e-05
1.155, 3.9e-05
1.156, 3.925e-05
1.157, 3.95e-05
1.158, 3.975e-05
1.159, 4e-05
1.16, 4.025e-05
1.161, 4.05e-05
1.162, 4.075e-05
1.163, 4.1e-05
1.164, 4.125e-05
1.165, 4.15e-05
1.166, 4.175e-05
1.167, 4.2e-05
1.168, 4.225e-05
1.169, 0.
1.17, 0.
1.171, 0.
1.172, 0.
1.173, 0.
1.174, 0.
1.175, 0.
1.176, 0.
1.177, 0.
1.178, 0.
1.179, 0.
1.18, 0.
1.181, 0.
1.182, 0.
1.183, 0.
1.184, 0.
1.185, 0.
1.186, 0.
1.187, 0.
1.188, 0.
1.189, 0.
1.19, 0.
1.191, 0.
1.192, 0.
1.193, 0.
1.194, 0.
1.195, 0.
1.196, 0.
1.197, 0.
1.198, 0.
