# ;time; value
0., 0.
0.01, -0.00743631351706
0.02, 0.181465649127
0.03, 0.190521915845
0.04, 0.249418162335
0.05, 0.169005553978
0.06, 0.158950305569
0.07, 0.332656797123
0.08, 0.285614789857
0.09, 0.323726270806
0.1, 0.342496453213
0.11, 0.43062666412
0.12, 0.433875698409
0.13, 0.472556093098
0.14, 0.381729582576
0.15, 0.553220659538
0.16, 0.760546431522
0.17, 0.749525849951
0.18, 0.593013368028
0.19, 0.595712049972
0.2, 0.553877025369
0.21, 0.687207968619
0.22, 0.652063559214
0.23, 0.723531660703
0.24, 0.759380335741
0.25, 0.661187483473
0.26, 0.568945336274
0.27, 0.694772031885
0.28, 0.727828548272
0.29, 0.753908948829
0.3, 0.805955375549
0.31, 0.626407899714
0.32, 0.770651169595
0.33, 0.838871011072
0.34, 0.817864994293
0.35, 0.830764961568
0.36, 0.681450703126
0.37, 0.571554764114
0.38, 0.745657736285
0.39, 0.753759672272
0.4, 0.738683216369
0.41, 0.667829364111
0.42, 0.626438361137
0.43, 0.602572993403
0.44, 0.659916016278
0.45, 0.528645588998
0.46, 0.543654000862
0.47, 0.525784779185
0.48, 0.760255439421
0.49, 0.604069952673
0.5, 0.661249623774
0.51, 0.750481001839
0.52, 0.662822993552
0.53, 0.678412826683
0.54, 0.783360027566
0.55, 0.742066936996
0.56, 0.728206820189
0.57, 0.721000762416
0.58, 0.543341832575
0.59, 0.42073881217
0.6, 0.193425707498
0.61, 0.0728795520631
0.62, 0.0507478627628
0.63, 0.110686525081
0.64, -0.0253169605185
0.65, -0.066066659154
0.66, -0.134383324242
0.67, 0.0316459706822
0.68, -0.070038590459
0.69, -0.083733636436
0.7, -0.0376154464778
0.71, -0.0138469992215
0.72, 0.00970947807426
0.73, -0.155820398197
0.74, -0.132538960127
0.75, -0.232422394616
0.76, -0.0749048623381
0.77, 0.0200565222849
0.78, 0.0614646106086
0.79, 0.0950252284442
0.8, 0.0806582458651
0.81, 0.216080861134
0.82, 0.193268104067
0.83, 0.0563875934831
0.84, 0.0456095603642
0.85, -0.0439901613582
0.86, 0.0739383615194
0.87, -0.0199472079955
0.88, -0.0598650749445
0.89, -0.0360357146696
0.9, -0.0540458448845
0.91, -0.0995321762679
0.92, -0.0452034950973
0.93, -0.0515726008283
0.94, -0.0106211172405
0.95, -0.00992440032188
0.96, -0.0177396659137
0.97, 0.0948379448042
0.98, 0.141357145926
0.99, 0.174578049802
1., 0.249849808117
1.01, 0.322091193245
1.02, 0.237164964284
1.03, 0.341936758229
1.04, 0.213221807466
1.05, 0.252900080934
1.06, 0.400289508993
1.07, 0.404974684232
1.08, 0.406930843
1.09, 0.591476677484
1.1, 0.800571931132
1.11, 0.896532939491
1.12, 0.946930333875
1.13, 0.823862227717
1.14, 0.938368776238
1.15, 0.915192242081
1.16, 0.931809914253
1.17, 1.15239961839
1.18, 1.2958626514
1.19, 1.28439598792
1.2, 1.17283875983
1.21, 1.20778759957
1.22, 1.06832248937
1.23, 1.03253683333
1.24, 1.08636785596
1.25, 1.10958545963
1.26, 1.16855674547
1.27, 0.92059619245
1.28, 0.714609670764
1.29, 0.577534655299
1.3, 0.797162267457
1.31, 0.919990038139
1.32, 0.727980014505
1.33, 0.809612950113
1.34, 0.782697834377
1.35, 0.761817577065
1.36, 0.751467565088
1.37, 0.918353275134
1.38, 0.96182536467
1.39, 0.939227969537
1.4, 0.552236662116
1.41, 0.578431918019
1.42, 0.651982754764
1.43, 0.767678397582
1.44, 0.747223045918
1.45, 0.806171628716
1.46, 0.647341539829
1.47, 0.584825077349
1.48, 0.833910323717
1.49, 0.888702897131
1.5, 0.778165430352
1.51, 0.849818552353
1.52, 0.879405489968
1.53, 0.934397244013
1.54, 0.738263677767
1.55, 0.659837229136
1.56, 0.783552096004
1.57, 0.80841832233
1.58, 0.870749120463
1.59, 1.01734046884
1.6, 0.975597586111
1.61, 1.01912380687
1.62, 1.12376920671
1.63, 1.23332407142
1.64, 1.1673320202
1.65, 1.2853054339
1.66, 1.28047774964
1.67, 1.38130458996
1.68, 1.53261818761
1.69, 1.50469708158
1.7, 1.43221344008
1.71, 1.48626287763
1.72, 1.77584430117
1.73, 1.82527513891
1.74, 1.92330058317
1.75, 1.82032576925
1.76, 1.73120190423
1.77, 1.76166880661
1.78, 1.88220569082
1.79, 2.05471321865
1.8, 2.08488044764
1.81, 1.89661850003
1.82, 1.82440889258
1.83, 1.74321768534
1.84, 1.83736978101
1.85, 1.95772628902
1.86, 1.8669845387
1.87, 1.78334175289
1.88, 1.73667638567
1.89, 1.559422837
1.9, 1.6813941878
1.91, 1.56930381732
1.92, 1.52914036524
1.93, 1.69092578385
1.94, 1.87831304259
1.95, 1.94881151429
1.96, 1.93384803927
1.97, 2.01875049834
1.98, 1.82081136846
1.99, 1.86010491265
2., 1.69837404385
2.01, 1.74277574909
2.02, 1.76006196909
2.03, 1.84875260165
2.04, 1.73203344374
2.05, 1.75868516418
2.06, 1.71811199057
2.07, 1.71816559664
2.08, 1.77314143379
2.09, 1.7330422178
2.1, 1.77266283592
2.11, 1.68588360479
2.12, 1.8700490979
2.13, 1.80005188144
2.14, 1.75394356001
2.15, 1.58008499818
2.16, 1.39725937248
2.17, 1.52538852202
2.18, 1.48701793541
2.19, 1.29437629061
2.2, 1.36656642629
2.21, 1.53858950341
2.22, 1.72924930101
2.23, 1.72425103931
2.24, 1.73243829431
2.25, 1.62997554896
2.26, 1.52621494681
2.27, 1.45862741722
2.28, 1.42107620931
2.29, 1.38094166217
2.3, 1.42298853582
2.31, 1.5683319661
2.32, 1.71747369545
2.33, 1.74689755016
2.34, 1.97389145529
