# time, value
0., 1.
0.01, 1.
0.02, 0.986291760194
0.03, 0.986291760194
0.04, 0.985091800505
0.05, 0.972214574585
0.06, 0.966666137518
0.07, 0.958892725971
0.08, 0.958892725971
0.09, 0.957459729428
0.1, 0.957459729428
0.11, 0.957459729428
0.12, 0.949503890256
0.13, 0.948154212426
0.14, 0.940688680928
0.15, 0.933255306307
0.16, 0.9135309416
0.17, 0.9135309416
0.18, 0.922535913872
0.19, 0.925692621965
0.2, 0.935792517298
0.21, 0.935792517298
0.22, 0.935792517298
0.23, 0.935792517298
0.24, 0.935792517298
0.25, 0.935792517298
0.26, 0.935792517298
0.27, 0.935792517298
0.28, 0.935792517298
0.29, 0.932928506536
0.3, 0.931272718775
0.31, 0.931272718775
0.32, 0.930396623831
0.33, 0.912053318332
0.34, 0.912053318332
0.35, 0.912053318332
0.36, 0.9218043639
0.37, 0.927429123427
0.38, 0.927429123427
0.39, 0.927429123427
0.4, 0.927429123427
0.41, 0.942489118276
0.42, 0.942489118276
0.43, 0.942489118276
0.44, 0.936484940896
0.45, 0.92800125912
0.46, 0.92800125912
0.47, 0.92800125912
0.48, 0.92800125912
0.49, 0.92800125912
0.5, 0.92800125912
0.51, 0.940723374004
0.52, 0.940723374004
0.53, 0.940723374004
0.54, 0.936361426409
0.55, 0.930977457764
0.56, 0.930977457764
0.57, 0.930977457764
0.58, 0.930977457764
0.59, 0.930977457764
0.6, 0.930977457764
0.61, 0.930675033257
0.62, 0.930675033257
0.63, 0.930675033257
0.64, 0.928187437663
0.65, 0.925101048143
0.66, 0.925101048143
0.67, 0.925101048143
0.68, 0.925101048143
0.69, 0.925101048143
0.7, 0.927255283146
0.71, 0.930176995657
0.72, 0.938226244244
0.73, 0.962041150014
0.74, 0.964523730517
0.75, 0.964523730517
0.76, 0.964523730517
0.77, 0.970435841732
0.78, 0.976123440094
0.79, 0.976123440094
0.8, 0.977903784764
0.81, 1.00316897982
0.82, 1.00316897982
0.83, 1.00316897982
0.84, 0.994211800245
0.85, 0.994211800245
0.86, 0.996031124465
0.87, 0.996031124465
0.88, 0.996031124465
0.89, 0.996031124465
0.9, 0.996031124465
0.91, 0.996031124465
0.92, 1.00698728191
0.93, 1.01719438061
0.94, 1.01719438061
0.95, 1.01719438061
0.96, 1.01719438061
0.97, 1.02021851313
0.98, 1.02021851313
0.99, 1.02021851313
1., 1.02021851313
