# time, value
0.001, 0.00154423256643
0.002, 0.00216246152328
0.003, 0.00242534319276
0.004, 0.00263282592002
0.005, 0.00273561601992
0.006, 0.00279126145476
0.007, 0.0029521944803
0.008, 0.00295262326518
0.009, 0.00300054982573
0.01, 0.00312879978676
0.011, 0.00313489709208
0.012, 0.003136589573
0.013, 0.00330815294674
0.014, 0.00307169499761
0.015, 0.00288504883396
0.016, 0.0031157782527
0.017, 0.00314140251347
0.018, 0.003393468473
0.019, 0.00322807569429
0.02, 0.00337110589316
0.021, 0.00329864368179
0.022, 0.00333922076436
0.023, 0.00311376270057
0.024, 0.00321246690442
0.025, 0.00293239665288
0.026, 0.00340988645659
0.027, 0.0030935570524
0.028, 0.00316214796321
0.029, 0.00296837051647
0.03, 0.0030204588962
0.031, 0.00347122292725
0.032, 0.00329521835879
0.033, 0.00310571671464
0.034, 0.00340769712461
0.035, 0.00293722335969
0.036, 0.00324100510761
0.037, 0.00277045826022
0.038, 0.00299911000712
0.039, 0.00276313330938
0.04, 0.00330933945938
0.041, 0.00309088647822
0.042, 0.00304323667508
0.043, 0.00322284889913
0.044, 0.00334121352611
0.045, 0.00293591775832
0.046, 0.00301285513357
0.047, 0.00286314717174
0.048, 0.00276446696492
0.049, 0.00337629970165
0.05, 0.00271607923954
0.051, 0.00267250277432
0.052, 0.00287083877374
0.053, 0.00238007335375
0.054, 0.00274044631606
0.055, 0.0025256509767
0.056, 0.0025781194814
0.057, 0.00302883490339
0.058, 0.00238157334338
0.059, 0.00260746985554
0.06, 0.00246591577943
0.061, 0.00251129451549
0.062, 0.00321009694288
0.063, 0.00257784398632
0.064, 0.00257932719038
0.065, 0.00199269068356
0.066, 0.00247724034265
0.067, 0.00136388206741
0.068, 0.00269721724257
0.069, 0.00282611673191
0.07, 0.00232768391397
0.071, 0.00273417367765
0.072, 0.00238199888511
0.073, 0.00239825718679
0.074, 0.0015035686767
0.075, 0.00236163615892
0.076, 0.00170683135389
0.077, 0.00203717125625
0.078, 0.00214005859841
0.079, 0.00182654638205
0.08, 0.00204900096836
0.081, 0.001860702288
0.082, 0.00191716851838
0.083, 0.00147501288391
0.084, 0.00236196064019
0.085, 0.00182091355845
0.086, 0.0016835440596
0.087, 0.00153958610457
0.088, 0.0016610204554
0.089, 0.00167868624914
0.09, 0.00172815225433
0.091, 0.00185849497462
0.092, 0.00200296289589
0.093, 0.00141816306628
0.094, 0.00101774060025
0.095, 0.00210778478352
0.096, 0.0013928110357
0.097, 0.00162585545214
0.098, 0.0015997964976
0.099, 0.00105048701058
0.1, 0.00215466299652
0.101, 0.0017498844543
0.102, 0.00111740358525
0.103, 0.00123147495584
0.104, 0.0023491672044
0.105, 0.00121533732363
0.106, 0.00123642381925
0.107, 0.000963900483949
0.108, 0.000940048385868
0.109, 0.00108450435855
0.11, 0.00134574618079
0.111, 0.000876108803588
0.112, 0.00070288692211
0.113, 0.00139675524406
0.114, 0.00139005327786
0.115, 0.00130681771677
0.116, 0.00101961892246
0.117, 0.000992290490725
0.118, 0.000970282878693
0.119, 0.00069920628259
0.12, 0.00112291524889
0.121, 0.00158298288784
0.122, 0.000362663144262
0.123, 0.00055283506231
0.124, 0.00096614937431
0.125, 0.000698043916233
0.126, 0.00158110183626
0.127, 0.000550329033974
0.128, 0.000713881209261
0.129, 0.000431943999965
0.13, 0.000923945454098
0.131, 0.000274267359148
0.132, 0.00041823253667
0.133, 0.000451381947769
0.134, 0.000478925428996
0.135, 0.000474202702349
0.136, 0.000310623505541
0.137, 0.00056493860294
0.138, 0.000259039893161
0.139, 0.000399377889409
0.14, 8.19549073078e-05
0.141, 0.000389915390777
0.142, 0.000546649338205
0.143, 0.000640696271306
0.144, 0.000572385737216
0.145, 0.000542688639017
0.146, 0.000163446826085
0.147, 0.000407403754678
0.148, 0.000519891803052
0.149, 0.000272987942427
0.15, 0.000425865232907
0.151, 0.000348860359985
0.152, 0.000301168776693
0.153, 0.000248524707151
0.154, 0.000194166183558
0.155, 0.000708354438769
0.156, 0.000209064566089
0.157, 0.000247722615685
0.158, 0.000144269683176
0.159, 0.000579168844151
0.16, 5.93639248885e-05
0.161, 0.0003664871922
0.162, 0.000189498005664
0.163, 0.000153423443985
0.164, 0.000286020979407
0.165, 9.10070107368e-05
0.166, 0.000431931167344
0.167, 0.000357678583667
0.168, 0.000277412563509
0.169, 0.000103580619857
0.17, 0.000329306349171
0.171, 9.3206787173e-05
0.172, 0.000168505596702
0.173, 8.60857984441e-05
0.174, 0.000352133713888
0.175, 0.000149517481497
0.176, 0.000163213486889
0.177, 0.00029382431833
0.178, 0.000155270460258
0.179, 0.
0.18, 0.000269648100236
0.181, 0.000252671875425
0.182, 0.000136680790451
0.183, 0.000204308867963
0.184, 0.000267459935976
0.185, 1.02848671353e-05
0.186, 1.80247517894e-05
0.187, 0.000139673056277
0.188, 0.000215408486661
0.189, 0.000195714349284
0.19, 0.000212393053527
0.191, 3.13299759436e-05
0.192, 0.000207861254845
0.193, 7.08388548246e-05
0.194, 7.61364968783e-05
0.195, 8.27968053487e-05
0.196, 0.
0.197, 2.76988240582e-05
0.198, 0.
0.199, 6.43598740162e-05
0.2, 7.93327373139e-05
