# time, value
0., 1.
0.01, 1.
0.02, 0.99192901547
0.03, 0.979546712475
0.04, 0.979546712475
0.05, 0.979546712475
0.06, 0.979546712475
0.07, 0.979546712475
0.08, 0.979546712475
0.09, 0.979546712475
0.1, 0.979546712475
0.11, 0.979546712475
0.12, 0.979546712475
0.13, 0.979546712475
0.14, 0.979546712475
0.15, 0.979546712475
0.16, 0.979546712475
0.17, 0.976098114227
0.18, 0.976098114227
0.19, 0.976098114227
0.2, 0.976098114227
0.21, 0.976098114227
0.22, 0.976098114227
0.23, 0.976098114227
0.24, 0.976098114227
0.25, 0.976098114227
0.26, 0.976098114227
0.27, 0.993058748832
0.28, 1.00865916804
0.29, 1.00865916804
0.3, 1.00168534954
0.31, 1.00168534954
0.32, 1.00168534954
0.33, 0.989919361282
0.34, 0.989919361282
0.35, 0.989919361282
0.36, 0.989919361282
0.37, 0.996707411547
0.38, 0.999318968772
0.39, 0.999318968772
0.4, 0.999318968772
0.41, 0.994464586294
0.42, 0.987055059119
0.43, 0.979959668229
0.44, 0.979959668229
0.45, 0.979959668229
0.46, 0.979959668229
0.47, 0.979959668229
0.48, 0.98274591635
0.49, 1.01081961933
0.5, 1.02186827812
0.51, 1.02186827812
0.52, 1.0185767983
0.53, 1.0128763162
0.54, 1.0128763162
0.55, 0.999863275704
0.56, 0.999863275704
0.57, 0.999863275704
0.58, 0.99712248026
0.59, 0.98181857651
0.6, 0.98181857651
0.61, 0.98181857651
0.62, 0.98181857651
0.63, 0.987277197855
0.64, 1.00060813252
0.65, 1.0069199668
0.66, 1.01637715941
0.67, 1.01637715941
0.68, 1.01637715941
0.69, 1.01637715941
0.7, 1.01637715941
0.71, 1.01637715941
0.72, 1.01637715941
0.73, 1.01637715941
0.74, 1.01637715941
0.75, 1.01452529395
0.76, 1.00900481137
0.77, 0.998933538897
0.78, 0.998933538897
0.79, 0.998933538897
0.8, 0.998933538897
0.81, 0.998933538897
0.82, 0.998933538897
0.83, 0.998933538897
0.84, 0.998933538897
0.85, 0.998933538897
0.86, 0.998933538897
0.87, 0.998933538897
0.88, 0.998933538897
0.89, 0.998933538897
0.9, 0.993153967497
0.91, 0.988894591609
0.92, 0.988894591609
0.93, 0.988894591609
0.94, 0.988894591609
0.95, 0.988894591609
0.96, 0.988894591609
0.97, 0.988894591609
0.98, 0.988894591609
0.99, 0.988894591609
1., 0.992259744624
