# time, value
0., 1.
0.01, 0.973692779276
0.02, 0.903375173468
0.03, 0.942262649738
0.04, 0.931332799035
0.05, 0.845139845562
0.06, 0.874423815313
0.07, 0.85283831243
0.08, 0.83288676078
0.09, 0.850076567548
0.1, 0.856093415889
0.11, 0.846236714601
0.12, 0.881539145967
0.13, 0.93200343128
0.14, 0.928650211042
0.15, 0.883900634281
0.16, 0.800015655403
0.17, 0.730834693434
0.18, 0.774450867993
0.19, 0.813300562436
0.2, 0.812019406865
0.21, 0.817121381372
0.22, 0.793184241331
0.23, 0.891121103978
0.24, 0.903241809638
0.25, 0.964381579693
0.26, 0.957239269398
0.27, 0.928297963668
0.28, 0.925401512981
0.29, 0.955979547364
0.3, 0.957308778503
0.31, 0.905587635578
0.32, 0.856456160164
0.33, 0.887912030737
0.34, 0.930867103899
0.35, 0.997570726653
0.36, 0.899283248012
0.37, 0.935912332684
0.38, 0.96355553319
0.39, 0.967301461471
0.4, 0.976230362322
0.41, 0.991732116296
0.42, 0.995456784653
0.43, 1.1118387275
0.44, 1.06660500413
0.45, 1.13794913299
0.46, 1.17874469384
0.47, 1.21259329006
0.48, 1.20574193096
0.49, 1.26679337704
0.5, 1.2137484328
0.51, 1.36890917154
0.52, 1.28890261882
0.53, 1.3158291689
0.54, 1.31337753889
0.55, 1.11828238456
0.56, 1.16487479132
0.57, 1.25291335867
0.58, 1.29801432334
0.59, 1.28101338135
0.6, 1.28731910141
0.61, 1.23012516352
0.62, 1.32385222712
0.63, 1.28070589527
0.64, 1.37297971388
0.65, 1.19647065207
0.66, 1.19207828937
0.67, 1.13496265702
0.68, 1.13089644132
0.69, 1.12026290432
0.7, 1.16519051957
0.71, 1.21752349016
0.72, 1.112459347
0.73, 1.09188642796
0.74, 1.07694386284
0.75, 1.09267891135
0.76, 1.1246030395
0.77, 1.13320305175
0.78, 1.16687860465
0.79, 1.10646380445
0.8, 1.04998693072
0.81, 1.08695615208
0.82, 1.02424401061
0.83, 1.04509637279
0.84, 1.09765297595
0.85, 1.17952831045
0.86, 1.0959395305
0.87, 1.10562638942
0.88, 1.13525640696
0.89, 1.16102483803
0.9, 1.18149130856
0.91, 1.20530560164
0.92, 1.26099780676
0.93, 1.33808925786
0.94, 1.23114832259
0.95, 1.3117222841
0.96, 1.25427814331
0.97, 1.23820140378
0.98, 1.25410625574
0.99, 1.25981514661
1., 1.14210352139
1.01, 1.17947017245
1.02, 1.19976290856
1.03, 1.13182954815
1.04, 1.2154702327
1.05, 1.21632017168
1.06, 1.21025898751
1.07, 1.11229147466
1.08, 1.11635365768
1.09, 1.17467772905
1.1, 1.1292186045
1.11, 1.25898608463
1.12, 1.29443055768
1.13, 1.32820795298
1.14, 1.32668214453
1.15, 1.41519199283
1.16, 1.35885084905
1.17, 1.35550453593
1.18, 1.19833119072
1.19, 1.0967629628
1.2, 1.04477953947
1.21, 0.993761796498
1.22, 0.951802186116
1.23, 0.916508709649
1.24, 0.949832068004
1.25, 0.947352411503
1.26, 0.869231997759
1.27, 0.843076681003
1.28, 0.837683515522
1.29, 0.870641170785
1.3, 0.834337570918
1.31, 0.848132287627
1.32, 0.880626405928
1.33, 0.918540461596
1.34, 0.87106692505
1.35, 0.935713935004
1.36, 0.912212996442
1.37, 0.946365624556
1.38, 0.893628315761
1.39, 0.950167056436
1.4, 0.951881846485
1.41, 0.989846701971
1.42, 0.985917131357
1.43, 1.05563068603
1.44, 1.12012306178
1.45, 1.2027316778
1.46, 1.2081981677
1.47, 1.25592571979
1.48, 1.33063748905
1.49, 1.40739710857
1.5, 1.38201482689
1.51, 1.39484437638
1.52, 1.31921004843
1.53, 1.36380388235
1.54, 1.36421034903
1.55, 1.37747333489
1.56, 1.46932433148
1.57, 1.4863277658
1.58, 1.49022686581
1.59, 1.41251454787
1.6, 1.57125185941
1.61, 1.63122380749
1.62, 1.48780874617
1.63, 1.46620116377
1.64, 1.39423595704
1.65, 1.28518328005
1.66, 1.39280213277
1.67, 1.43800488408
1.68, 1.4752514822
1.69, 1.56643737009
1.7, 1.52409388272
1.71, 1.4113424062
1.72, 1.41651288559
1.73, 1.4146142273
1.74, 1.40322826536
1.75, 1.46560719125
1.76, 1.39831460399
1.77, 1.342221568
1.78, 1.29447756787
1.79, 1.26537810863
1.8, 1.25972068536
1.81, 1.26881535045
1.82, 1.34868688071
1.83, 1.33016505777
1.84, 1.38940612262
1.85, 1.51293015797
1.86, 1.554860454
1.87, 1.47317475401
1.88, 1.56699242429
1.89, 1.59987652614
1.9, 1.66405068418
1.91, 1.6741943109
1.92, 1.62277136865
1.93, 1.45833430137
1.94, 1.52715239101
1.95, 1.50741365592
1.96, 1.62435081271
1.97, 1.66722901366
1.98, 1.70518154732
1.99, 1.65596991565
2., 1.69747839154
2.01, 1.59554576289
2.02, 1.62944033687
2.03, 1.57440607009
2.04, 1.41704510362
2.05, 1.37986855078
2.06, 1.38948386881
2.07, 1.24885285871
2.08, 1.15030342912
2.09, 1.15189618263
2.1, 1.18174065515
2.11, 1.15850804717
2.12, 1.22173634499
2.13, 1.33099400922
2.14, 1.29342056047
2.15, 1.35774340874
2.16, 1.35383808605
2.17, 1.41789064729
2.18, 1.41793675855
2.19, 1.4389914033
2.2, 1.37271810109
2.21, 1.40493563216
2.22, 1.41393673937
2.23, 1.34929221019
2.24, 1.38446508718
2.25, 1.44808777864
2.26, 1.47690415351
2.27, 1.44661493592
2.28, 1.53471236277
2.29, 1.47891580609
2.3, 1.58483168053
2.31, 1.53700543002
2.32, 1.46350424876
2.33, 1.46052217585
2.34, 1.61103944115
2.35, 1.63598530443
2.36, 1.76658862093
2.37, 1.74348984217
2.38, 1.64823043088
2.39, 1.63688294756
2.4, 1.6069951203
2.41, 1.58896025941
2.42, 1.47138635605
2.43, 1.58583705383
2.44, 1.63874240841
2.45, 1.6595824027
2.46, 1.61080059183
2.47, 1.67326027213
2.48, 1.61855112125
2.49, 1.62929197336
2.5, 1.75969773599
2.51, 1.8231552875
2.52, 1.97948783232
2.53, 1.93124894814
2.54, 1.7421436541
2.55, 1.87615133804
2.56, 1.80606485592
2.57, 1.9175674155
2.58, 2.03763714576
2.59, 2.09108325969
2.6, 1.99010077941
2.61, 1.99525598662
2.62, 2.0894711382
2.63, 2.16228664782
2.64, 2.31206753179
2.65, 2.29907689967
2.66, 2.25500774321
2.67, 2.37090517175
2.68, 2.32465365073
2.69, 2.34703987623
2.7, 2.14771596628
2.71, 2.07700944853
2.72, 2.05018087917
2.73, 1.88931986422
2.74, 1.9004963913
2.75, 1.97058899241
2.76, 2.01342769669
2.77, 2.04517681383
2.78, 1.91401308684
2.79, 1.79637082303
2.8, 1.8791268537
2.81, 2.03559057255
2.82, 1.95807238001
2.83, 1.93276417859
2.84, 2.05620356104
2.85, 2.07016411542
2.86, 2.0033055089
2.87, 1.86696321895
2.88, 1.82477212842
2.89, 1.799033849
2.9, 1.91453538828
2.91, 1.8520885672
2.92, 1.79692942663
2.93, 1.88149502253
2.94, 1.87719965197
2.95, 1.90497433627
2.96, 1.90573504631
2.97, 1.98670167081
2.98, 2.06535920752
2.99, 1.96483350142
3., 1.88250493433
3.01, 1.91280530538
3.02, 1.9428656637
3.03, 1.96382794277
3.04, 2.05410808151
3.05, 2.11628890391
3.06, 2.1369312898
3.07, 2.15319835154
3.08, 2.19799653798
3.09, 2.2964115959
3.1, 2.48212492509
3.11, 2.50583051952
3.12, 2.40877136672
3.13, 2.23788909321
3.14, 2.17085141512
3.15, 2.41373871045
3.16, 2.44522612675
3.17, 2.46134723609
3.18, 2.36847259466
3.19, 2.32438215094
3.2, 2.49240924828
3.21, 2.4489203276
3.22, 2.45471843441
3.23, 2.55298316558
3.24, 2.61549511918
3.25, 2.41429329899
3.26, 2.59433775032
3.27, 2.59108118356
3.28, 2.7091221439
3.29, 2.94503047177
3.3, 3.12381828214
3.31, 3.10308832967
3.32, 2.72126697762
